row	case	u	parameter	cell	kind	left_fold_source	right_fold_source	left_fold_used	right_fold_used	a	b	nr	subdivisions	angular	mu0_grad	muhalf_grad	accepted_nodes	rejected_nodes	cell_ok	mu0_partial_sum	muhalf_partial_sum
100	rand035	0.5	Y	0	empty	0	0	0	0	0	0.88710447273576554	80	4	256	0	0	0	0	1	36.010207056001128	35.747525501978032
100	rand035	0.5	Y	1	empty	0	1	0	1	0.88710447273576554	0.88716938242769516	80	4	256	0	0	0	0	1	36.010207056001128	35.747525501978032
100	rand035	0.5	Y	2	arcs	1	0	1	0	0.88716938242769516	0.88723369079252823	80	4	256	-0.93448891536351986	-0.58810576645630019	320	0	1	36.010207056001128	35.747525501978032
100	rand035	0.5	Y	3	arcs	0	1	0	1	0.88723369079252823	0.95630209345982764	80	4	256	18.939593102208327	18.461869055425126	320	0	1	36.010207056001128	35.747525501978032
100	rand035	0.5	Y	4	empty	1	0	1	0	0.95630209345982764	0.98978667263356568	80	4	256	0	0	0	0	1	36.010207056001128	35.747525501978032
100	rand035	0.5	Y	5	empty	0	0	0	0	0.98978667263356568	0.98978737686990848	80	4	256	0	0	0	0	1	36.010207056001128	35.747525501978032
100	rand035	0.5	Y	6	empty	0	0	0	0	0.98978737686990848	0.9999999892831799	80	4	256	0	0	0	0	1	36.010207056001128	35.747525501978032
100	rand035	0.5	Y	7	empty	0	1	0	1	0.9999999892831799	1.04569464696713	80	4	256	0	0	0	0	1	36.010207056001128	35.747525501978032
100	rand035	0.5	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	80	4	256	18.005102869156318	17.873762213009208	320	0	1	36.010207056001128	35.747525501978032
100	rand035	0.5	Y	9	empty	1	0	1	0	1.1271804457293775	3.035303804422572	80	4	256	0	0	0	0	1	36.010207056001128	35.747525501978032
100	rand035	0.5	Y	10	empty	0	1	0	1	3.035303804422572	3.0353038119173275	80	4	256	0	0	0	0	1	36.010207056001128	35.747525501978032
100	rand035	0.5	Y	11	arcs	1	1	1	1	3.0353038119173275	3.0353038123352656	80	4	256	5.9587310102221973e-19	5.9485279231166087e-19	320	0	1	36.010207056001128	35.747525501978032
100	rand035	0.5	Y	12	empty	1	0	1	0	3.0353038123352656	3.3562078044611949	80	4	256	0	0	0	0	1	36.010207056001128	35.747525501978032
100	rand035	0.5	Y	0	empty	0	0	0	0	0	0.88710447273576554	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	1	empty	0	1	0	1	0.88710447273576554	0.88716938242769516	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	2	arcs	1	0	1	0	0.88716938242769516	0.88723369079252823	112	8	512	-0.93448887431153993	-0.58810574182511222	896	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	3	arcs	0	1	0	1	0.88723369079252823	0.95630209345982764	112	8	512	18.939592521844958	18.461868707207095	896	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	4	empty	1	0	1	0	0.95630209345982764	0.98978667263356568	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	5	empty	0	0	0	0	0.98978667263356568	0.98978737686990848	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	6	empty	0	0	0	0	0.98978737686990848	0.9999999892831799	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	7	empty	0	1	0	1	0.9999999892831799	1.04569464696713	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	512	18.005102864507769	17.873762210220079	896	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	9	empty	1	0	1	0	1.1271804457293775	3.035303804422572	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	10	empty	0	1	0	1	3.035303804422572	3.0353038119173275	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	11	arcs	1	1	1	1	3.0353038119173275	3.0353038123352656	112	8	512	5.9442777681074694e-19	5.9398629781355843e-19	896	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	12	empty	1	0	1	0	3.0353038123352656	3.3562078044611949	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	0	empty	0	0	0	0	0	0.88710447273576554	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	1	empty	0	1	0	1	0.88710447273576554	0.88716938242769516	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	2	arcs	1	0	1	0	0.88716938242769516	0.88723369079252823	112	8	1024	-0.93448887431153993	-0.58810574182511222	896	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	3	arcs	0	1	0	1	0.88723369079252823	0.95630209345982764	112	8	1024	18.939592521844958	18.461868707207095	896	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	4	empty	1	0	1	0	0.95630209345982764	0.98978667263356568	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	5	empty	0	0	0	0	0.98978667263356568	0.98978737686990848	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	6	empty	0	0	0	0	0.98978737686990848	0.9999999892831799	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	7	empty	0	1	0	1	0.9999999892831799	1.04569464696713	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	1024	18.005102864507769	17.873762210220079	896	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	9	empty	1	0	1	0	1.1271804457293775	3.035303804422572	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	10	empty	0	1	0	1	3.035303804422572	3.0353038119173275	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	11	arcs	1	1	1	1	3.0353038119173275	3.0353038123352656	112	8	1024	5.9442777681074694e-19	5.9398629781355843e-19	896	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	Y	12	empty	1	0	1	0	3.0353038123352656	3.3562078044611949	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
