name,u,policy,warm,rtol,index,input_radius,selected_radius,radius_lo,uncertainty,t_seed,d14_condition,t_seed_valid,topology_reused,precision_tier,double_reason,dd_reason,qf_reason,double_residual,dd_residual
paper_highA,0.5,ValueFirst,0,0.0001,2,0.69209918327713427,0.69209918327713427,0,2.2105289632805379e-14,0.045802159220167345,3.7818817187624345e-14,1,0,0,DoubleBudgetAccepted,NotAttempted,NotAttempted,6.6860372422491839e-20,inf
paper_highA,0.5,ValueFirst,0,0.0001,3,0.7636662542828816,0.7636662542828816,2.8892083177826767e-17,1.1102230246251565e-16,-0.17142031384468714,1.3098970971474624e-11,1,0,1,DoubleAmbiguous,DDAccepted,NotAttempted,4.8850480510979921e-09,5.5268001576794393e-33
paper_highA,0.5,ValueFirst,0,0.0001,4,1.5100275708424733,1.5100275708424733,-7.2446300232353321e-17,2.2204460492503131e-16,-0.3240826534882667,1.4868542585722979e-07,1,0,1,DoubleAmbiguous,DDAccepted,NotAttempted,7.6676891436656373e-17,2.4651901706111363e-32
paper_highA,0.5,ValueFirst,0,0.0001,5,1.8171306559215039,1.8171306559215039,-6.3134892493785905e-20,2.2204460492503131e-16,0.29521353009808005,1.018583366831635e-06,1,0,1,DoubleAmbiguous,DDAccepted,NotAttempted,7.1839411035397633e-17,9.860759040006885e-32
paper_highA,0.5,ValueFirst,0,0.0001,6,2.6869018842410322,2.6869018842410322,0,4.4408920985006262e-16,3.8808114721172712e-06,2.7466067630983182e-08,1,0,0,DoubleBudgetAccepted,NotAttempted,NotAttempted,5.8018382976056961e-11,inf
paper_highA,0.5,ValueFirst,0,0.0001,7,2.686970258058845,2.686970258058845,0,4.4408920985006262e-16,9.0595963465755933e-06,2.747604523613852e-08,1,0,0,DoubleBudgetAccepted,NotAttempted,NotAttempted,1.4115834831678366e-10,inf
paper_highA,0.5,ValueFirst,1,0.001,0,0.68716758913723974,0.68716758913723974,0,1.1102230246251565e-16,-5.052489110988287e-05,5.5330031565610565e-16,1,0,0,DoubleBudgetAccepted,NotAttempted,NotAttempted,3.4168054518181701e-12,inf
paper_highA,0.5,ValueFirst,1,0.001,1,0.68723593736135336,0.68723593736135336,0,1.1102230246251565e-16,6.3636671339846614e-05,5.4532263633380944e-16,1,0,0,DoubleBudgetAccepted,NotAttempted,NotAttempted,5.1259288992012013e-20,inf
paper_highA,0.5,ValueFirst,1,0.001,2,0.69208579781558499,0.69208579781558499,0,2.1347404932437994e-14,0.045738098507069683,3.7708422641803365e-14,1,0,0,DoubleBudgetAccepted,NotAttempted,NotAttempted,7.1541618854345551e-19,inf
paper_highA,0.5,ValueFirst,1,0.001,3,0.76327447867789533,0.76327447867789533,-3.0672689129524178e-17,1.1102230246251565e-16,-0.17103035069468278,1.3003697128281595e-11,1,0,1,DoubleAmbiguous,DDAccepted,NotAttempted,2.5183778911823531e-18,3.8518595299698275e-34
paper_highA,0.5,ValueFirst,1,0.001,4,1.5229106716191969,1.5229106716191969,-1.8012511334046994e-17,2.2204460492503131e-16,-0.32337296371310087,1.590951983208305e-07,1,0,1,DoubleAmbiguous,DDAccepted,NotAttempted,5.7612513123348684e-17,4.930380341573623e-32
paper_highA,0.5,ValueFirst,1,0.001,5,1.8233297608484695,1.8233297608484695,-4.7714701718568988e-17,2.2204460492503131e-16,0.29439845827234157,1.0202221858381119e-06,1,0,1,DoubleAmbiguous,DDAccepted,NotAttempted,6.5933859504155752e-09,4.9303795127219552e-32
paper_highA,0.5,ValueFirst,1,0.001,6,2.6869022898937662,2.6869022898937662,0,4.4408920985006262e-16,3.8030727551322977e-06,2.746614836903908e-08,1,0,0,DoubleBudgetAccepted,NotAttempted,NotAttempted,9.1464421718338261e-11,inf
paper_highA,0.5,ValueFirst,1,0.001,7,2.6869706637573465,2.6869706637573465,0,4.4408920985006262e-16,9.1317494625735356e-06,2.7476335541479898e-08,1,0,0,DoubleBudgetAccepted,NotAttempted,NotAttempted,3.0765991598072615e-10,inf
paper_highA,0.5,ValueFirst,1,0.0001,0,0.68716758913723974,0.68716758913723974,0,1.1102230246251565e-16,-5.052489110988287e-05,5.5330031565610565e-16,1,0,0,DoubleBudgetAccepted,NotAttempted,NotAttempted,3.4168054518181701e-12,inf
paper_highA,0.5,ValueFirst,1,0.0001,1,0.68723593736135336,0.68723593736135336,0,1.1102230246251565e-16,6.3636671339846614e-05,5.4532263633380944e-16,1,0,0,DoubleBudgetAccepted,NotAttempted,NotAttempted,5.1259288992012013e-20,inf
paper_highA,0.5,ValueFirst,1,0.0001,2,0.69208579781558499,0.69208579781558499,0,2.1347404932437994e-14,0.045738098507069683,3.7708422641803365e-14,1,0,0,DoubleBudgetAccepted,NotAttempted,NotAttempted,7.1541618854345551e-19,inf
paper_highA,0.5,ValueFirst,1,0.0001,3,0.76327447867789533,0.76327447867789533,-3.0672689129524178e-17,1.1102230246251565e-16,-0.17103035069468278,1.3003697128281595e-11,1,0,1,DoubleAmbiguous,DDAccepted,NotAttempted,2.5183778911823531e-18,3.8518595299698275e-34
paper_highA,0.5,ValueFirst,1,0.0001,4,1.5229106716191969,1.5229106716191969,-1.8012511334046994e-17,2.2204460492503131e-16,-0.32337296371310087,1.590951983208305e-07,1,0,1,DoubleAmbiguous,DDAccepted,NotAttempted,5.7612513123348684e-17,4.930380341573623e-32
paper_highA,0.5,ValueFirst,1,0.0001,5,1.8233297608484695,1.8233297608484695,-4.7714701718568988e-17,2.2204460492503131e-16,0.29439845827234157,1.0202221858381119e-06,1,0,1,DoubleAmbiguous,DDAccepted,NotAttempted,6.5933859504155752e-09,4.9303795127219552e-32
paper_highA,0.5,ValueFirst,1,0.0001,6,2.6869022898937662,2.6869022898937662,0,4.4408920985006262e-16,3.8030727551322977e-06,2.746614836903908e-08,1,0,0,DoubleBudgetAccepted,NotAttempted,NotAttempted,9.1464421718338261e-11,inf
paper_highA,0.5,ValueFirst,1,0.0001,7,2.6869706637573465,2.6869706637573465,0,4.4408920985006262e-16,9.1317494625735356e-06,2.7476335541479898e-08,1,0,0,DoubleBudgetAccepted,NotAttempted,NotAttempted,3.0765991598072615e-10,inf
